Species,Longitude,Latitude,log_rarefied_abundance,Ann_mean_temp,Mean_diurnal_range,temp_seasonality,Max_temp,Min_temp,temp_annual_range,Annual_precip,wettest_month,driest_month,Precip_seasonality
Moxostoma_erythrurum,-87.665,35.404,0,14.3,14.2,780.9,31.7,-3.7,35.4,1431,153,84,17
Moxostoma_erythrurum,-93.4127,47.1736,0,3.6,12.7,1187.5,26.2,-21.5,47.7,691,106,14,56
Moxostoma_erythrurum,-81.2137,38.1376,0,12.2,13.2,812.3,29.6,-5.7,35.3,1115,126,75,15
Moxostoma_erythrurum,-81.9223,36.8196,0,12.1,13.4,766.5,29,-5.1,34.1,1128,117,80,12
Moxostoma_erythrurum,-83.0529,36.124,0,13.5,13.6,774.5,30.7,-3.8,34.5,1124,119,64,15
Moxostoma_erythrurum,-87.7734,35.4304,0,14.2,14.2,785.7,31.7,-3.8,35.5,1435,152,83,18
Moxostoma_erythrurum,-82.406,36.8787,0,12.6,13,779.4,29.5,-4.6,34.1,1121,117,73,12
Moxostoma_erythrurum,-81.911,38.5251,0,12.4,13,831.4,30.2,-5.5,35.7,1074,122,70,15
Moxostoma_erythrurum,-84.9027,36.0728,0,12.9,12.6,778.5,29.6,-4.3,33.9,1421,148,85,14
Moxostoma_erythrurum,-79.7725,40.5645,0,9.7,12.5,879.7,28.5,-8.6,37.1,1013,105,61,16
Moxostoma_erythrurum,-83.8527,35.764,0,14.3,12.9,770.9,30.9,-2.9,33.8,1281,134,74,15
Moxostoma_erythrurum,-86.9811,39.5517,0,11.3,11.9,934.2,30.2,-7.8,38,1070,121,60,21
Moxostoma_erythrurum,-79.8581,40.3912,0,10.6,12.7,873.4,29.4,-7.6,37,958,100,58,17
Moxostoma_erythrurum,-84.298,39.1714,0,11.6,12.2,897.2,30.2,-7.1,37.3,1066,114,67,16
Moxostoma_erythrurum,-84.0513,39.059,0,11.3,11.7,889.7,29.4,-7.1,36.5,1091,118,70,17
Moxostoma_erythrurum,-94.2775,43.9961,0,7.2,11.7,1155.3,28.8,-16.1,44.9,743,109,19,52
Moxostoma_erythrurum,-83.7127,41.5001,0,9.7,11.1,963.2,29.2,-8.9,38.1,843,92,44,21
Moxostoma_erythrurum,-96.2448,47.2666,0,4.5,12.4,1257.8,27.8,-21.2,49,579,98,13,57
Moxostoma_erythrurum,-79.2364,40.719,0,8.9,12.2,882.7,27.4,-9.4,36.8,1112,116,69,16
Moxostoma_erythrurum,-81.6221,36.8073,0,11.8,13.7,758.4,28.7,-5.4,34.1,1116,115,80,12
Moxostoma_erythrurum,-92.7446,35.9834,0,14.6,14.7,822.5,33.3,-5.1,38.4,1122,132,57,20
Moxostoma_erythrurum,-85.8794,39.7278,0,10.9,11.5,942.6,29.7,-8.1,37.8,1033,116,60,20
Moxostoma_erythrurum,-83.2463,36.1381,0.30103,13.5,13.7,775.7,30.7,-3.8,34.5,1157,119,65,15
Moxostoma_erythrurum,-86.7,34.6973,0.30103,15.4,12.9,776,32,-2,34,1413,164,83,18
Moxostoma_erythrurum,-84.7763,35.8101,0.30103,13.4,13.3,779.8,30.4,-4.2,34.6,1434,153,87,15
Moxostoma_erythrurum,-89.8354,41.0184,0.30103,9.9,11.7,1025.6,29.6,-11.2,40.8,923,104,32,31
Moxostoma_erythrurum,-83.0102,36.757,0.30103,12.6,13.3,789.1,29.9,-4.6,34.5,1207,121,70,13
Moxostoma_erythrurum,-81.801,36.6673,0.30103,12.1,13.6,756.9,29,-5.1,34.1,1144,117,83,12
Moxostoma_erythrurum,-92.2571,42.8361,0.30103,7.4,11.6,1121.9,28.4,-15.4,43.8,878,116,23,46
Moxostoma_erythrurum,-77.5764,39.2551,0.30103,12.1,12.4,859.9,30.6,-5.7,36.3,985,97,66,12
Moxostoma_erythrurum,-85.6955,39.2923,0.30103,11.5,11.9,908,30,-7.2,37.2,1057,119,66,18
Moxostoma_erythrurum,-86.4636,34.9609,0.30103,14.8,13.2,774.5,31.7,-2.7,34.4,1423,163,86,18
Moxostoma_erythrurum,-93.9086,43.9966,0.30103,6.9,11.8,1160.4,28.5,-16.8,45.3,761,109,19,51
Moxostoma_erythrurum,-82.6504,36.2059,0.30103,13.2,13.5,766.3,30.2,-4.1,34.3,1104,121,66,15
Moxostoma_erythrurum,-94.9225,35.9223,0.30103,15.4,13.1,840.2,33.6,-3.6,37.2,1129,140,52,26
Moxostoma_erythrurum,-93.6224,36.4278,0.30103,14,13.5,840.8,32.5,-5.1,37.6,1110,128,50,22
Moxostoma_erythrurum,-92.9668,37.5945,0.30103,13.1,12.8,898,32,-6.7,38.7,1075,124,44,25
Moxostoma_erythrurum,-86.6231,35.2229,0.30103,14.7,13.4,782.9,31.8,-2.9,34.7,1396,158,85,17
Moxostoma_erythrurum,-89.6062,40.4542,0.477121,10.9,11.6,1005.9,30.5,-9.4,39.9,925,100,39,27
Moxostoma_erythrurum,-85.5091,34.2904,0.477121,15.4,13.7,752.2,32.1,-1.7,33.8,1393,163,78,19
Moxostoma_erythrurum,-94.1458,45.5472,0.477121,6,12.1,1182,28.3,-18.4,46.7,702,114,17,54
Moxostoma_erythrurum,-96.4631,48.9816,0.477121,2.4,12,1296.9,26,-23.6,49.6,492,83,12,58
Moxostoma_erythrurum,-86.4005,39.4975,0.477121,11.3,11.8,919.7,29.9,-7.5,37.4,1040,114,63,19
Moxostoma_erythrurum,-82.4574,36.1765,0.477121,12.8,13.6,751.8,29.4,-4.5,33.9,1144,124,71,14
Moxostoma_erythrurum,-78.6542,39.4475,0.477121,11.3,13.6,856.8,30.5,-7.1,37.6,890,91,55,16
Moxostoma_erythrurum,-94.435,44.2386,0.477121,6.9,11.8,1154,28.5,-16.5,45,724,108,18,52
Moxostoma_erythrurum,-85.17,39.5498,0.477121,10.7,12.3,903.3,29.7,-8,37.7,1046,118,63,19
Moxostoma_erythrurum,-77.3775,39.3879,0.477121,11.9,12.4,863.4,30.4,-6,36.4,965,93,64,12
Moxostoma_erythrurum,-93.5466,44.0272,0.477121,6.6,11.8,1166.1,28.3,-17.2,45.5,784,107,21,47
Moxostoma_erythrurum,-83.1754,36.1262,0.477121,13.4,13.7,774.7,30.7,-3.9,34.6,1151,119,64,15
Moxostoma_erythrurum,-93.6238,42.7597,0.477121,7.7,11.9,1130.7,28.7,-15.2,43.9,817,121,19,51
Moxostoma_erythrurum,-91.014,36.9917,0.60206,13.1,15.2,885.1,32.9,-7.8,40.7,1162,119,66,17
Moxostoma_erythrurum,-78.7733,39.6219,0.60206,11.3,13.5,866,30.7,-6.9,37.6,912,92,58,15
Moxostoma_erythrurum,-88.3695,42.3853,0.60206,8.4,11.4,1024.4,28.7,-12.1,40.8,899,105,31,33
Moxostoma_erythrurum,-87.7239,40.63,0.60206,10,11.4,989.1,29.3,-9.9,39.2,951,105,42,26
Moxostoma_erythrurum,-82.6607,35.7862,0.60206,12.8,13.7,736.3,29.5,-4.2,33.7,1081,111,70,14
Moxostoma_erythrurum,-83.161,35.9818,0.60206,13.8,13.8,773.3,31.1,-3.5,34.6,1137,119,63,16
Moxostoma_erythrurum,-82.8471,36.472,0.60206,13.4,13.5,783.5,30.7,-3.8,34.5,1122,116,64,14
Moxostoma_erythrurum,-84.298,39.9092,0.60206,11.6,12.2,897.2,30.2,-7.1,37.3,1066,114,67,16
Moxostoma_erythrurum,-83.3982,36.4251,0.60206,12.9,13.5,785.4,30.2,-4.4,34.6,1230,122,72,14
Moxostoma_erythrurum,-92.2988,42.2514,0.60206,8.4,11.9,1078,29.1,-13.7,42.8,868,115,24,45
Moxostoma_erythrurum,-86.4467,34.7493,0.69897,15.3,13.2,769.4,32,-2.1,34.1,1410,163,82,18
Moxostoma_erythrurum,-82.5498,35.4532,0.69897,12.9,13.5,719.6,29.2,-3.9,33.1,1209,121,89,11
Moxostoma_erythrurum,-89.0751,40.7681,0.69897,10.4,11.8,1008.7,30.1,-10,40.1,930,102,39,27
Moxostoma_erythrurum,-81.8129,36.6415,0.69897,11.9,13.4,753.4,28.7,-5.2,33.9,1161,118,84,12
Moxostoma_erythrurum,-83.9296,35.8176,0.69897,14.5,12.6,782.6,31.2,-2.7,33.9,1270,134,73,15
Moxostoma_erythrurum,-83.6302,36.5417,0.69897,12.9,13.5,789,30.3,-4.5,34.8,1288,128,77,13
Moxostoma_erythrurum,-93.4683,46.568,0.778151,4.1,12.7,1181.3,26.5,-21.1,47.6,719,108,15,54
Moxostoma_erythrurum,-96.4681,46.8636,0.778151,4.9,12.2,1259.8,28.3,-20.6,48.9,557,92,11,58
Moxostoma_erythrurum,-81.7976,37.0379,0.778151,11.4,13.3,767.6,28.3,-5.8,34.1,1121,117,80,12
Moxostoma_erythrurum,-83.136,36.1518,0.845098,13.7,13.7,780.4,31,-3.7,34.7,1135,118,64,15
Moxostoma_erythrurum,-81.7462,36.8968,0.845098,12,13.7,766.1,29,-5.3,34.3,1106,115,80,12
Moxostoma_erythrurum,-79.9559,41.4376,0.845098,8.8,12.2,887.9,27.8,-9.3,37.1,1081,114,60,18
Moxostoma_erythrurum,-97.6793,46.4469,0.845098,5.1,13.3,1211.2,28.7,-19.7,48.4,490,85,11,60
Moxostoma_erythrurum,-92.6472,45.4069,0.845098,6.2,12.2,1172.2,28.4,-18.3,46.7,774,112,19,50
Moxostoma_erythrurum,-94.5863,36.6306,0.845098,14.2,13.3,851,32.7,-5.2,37.9,1105,128,47,27
Moxostoma_erythrurum,-84.8016,41.3856,0.90309,9.2,11.7,959.3,28.8,-9.8,38.6,882,94,43,22
Moxostoma_erythrurum,-84.1538,39.9262,0.90309,11.1,11,935.4,29.7,-7.2,36.9,953,101,57,19
Moxostoma_erythrurum,-88.0529,43.5569,0.954243,7.5,10.3,1011.2,27.2,-12.6,39.8,814,100,28,35
Moxostoma_erythrurum,-82.6077,36.5918,0.954243,13.3,13.2,781,30.4,-3.8,34.2,1111,116,66,13
Moxostoma_erythrurum,-88.589,40.0309,1,11,11.8,985.5,30.3,-9,39.3,982,110,46,24
Moxostoma_erythrurum,-92.2474,46.0744,1,4.9,12.9,1149.6,27.3,-19.5,46.8,757,104,19,48
Moxostoma_erythrurum,-85.6739,38.8042,1.079181,14.1,13.1,776.2,31.1,-3.3,34.4,1406,150,84,15
Moxostoma_erythrurum,-80.9484,41.7553,1.113943,9,10.5,904.5,27.3,-8.8,36.1,1007,100,52,18
Moxostoma_erythrurum,-84.2661,40.9487,1.230449,9.7,11.5,963,29.2,-9.4,38.6,880,93,46,21
Moxostoma_erythrurum,-93.1516,42.3153,1.255273,8.3,12,1110,29.4,-14.3,43.7,846,123,21,49
Moxostoma_erythrurum,-84.5669,39.3795,1.278754,11.5,12,906.3,30.2,-7.2,37.4,1030,113,64,17
Moxostoma_erythrurum,-82.6241,43.1525,1.30103,8.1,10,952.3,27.3,-9.7,37,775,84,38,21
Moxostoma_erythrurum,-96.2403,47.8919,1.342423,4.1,12.5,1269.6,27.7,-21.6,49.3,549,94,11,62
Noturus_exilis,-86.6231,35.2229,0.30103,14.7,13.4,782.9,31.8,-2.9,34.7,1396,158,85,17
Noturus_exilis,-86.7864,34.9018,0,14.9,13.1,775.7,31.7,-2.6,34.3,1425,164,87,18
Noturus_exilis,-86.8897,34.7884,1.113943,15.2,13,775.6,31.9,-2.4,34.3,1426,165,86,18
Noturus_exilis,-87.0731,34.7523,0.30103,15.3,13.2,775,32.1,-2.2,34.3,1420,164,86,18
Noturus_exilis,-87.2831,34.5387,0.778151,15.6,13.2,770.6,32.4,-1.8,34.2,1432,163,85,18
Noturus_exilis,-87.5297,34.5593,0,15.5,13.4,772.6,32.3,-2,34.3,1418,161,82,19
Noturus_exilis,-91.4585,37.1445,0,13.4,14.4,877.5,32.7,-6.9,39.6,1102,116,54,19
Noturus_exilis,-92.0502,37.5584,0.30103,12.8,13.9,894.5,32,-7.7,39.7,1071,118,50,19
Noturus_exilis,-92.2127,35.9954,0.60206,14.5,14.4,839.3,33.5,-5,38.5,1174,127,64,18
Noturus_exilis,-92.4807,35.9779,0,14.4,14.1,836.2,33.1,-5.1,38.2,1162,131,60,20
Noturus_exilis,-92.9668,37.5945,0.30103,13.1,12.8,898,32,-6.7,38.7,1075,124,44,25
Noturus_exilis,-93.1516,42.3153,0,8.3,12,1110,29.4,-14.3,43.7,846,123,21,49
Noturus_exilis,-93.3566,36.454,0.778151,13.9,13.6,844.9,32.5,-5.4,37.9,1107,125,53,21
Noturus_exilis,-93.403,35.9445,0.69897,14.4,13.1,821.9,32.4,-4.2,36.6,1168,140,61,20
Noturus_exilis,-93.6238,42.7597,0,7.7,11.9,1130.7,28.7,-15.2,43.9,817,121,19,51
Noturus_exilis,-94.2697,36.2529,0.845098,13.9,13,845.4,32.1,-5.3,37.4,1141,136,52,24
Noturus_exilis,-94.5863,36.6306,0.69897,14.2,13.3,851,32.7,-5.2,37.9,1105,128,47,27
Noturus_exilis,-94.603,37.1556,0,14.1,12.4,887.5,32.7,-4.9,37.6,1077,130,40,31
Noturus_exilis,-94.6963,35.9548,1.322219,15.2,12.9,835.2,33.3,-3.8,37.1,1145,141,52,26
Noturus_exilis,-94.9225,35.9223,0.477121,15.4,13.1,840.2,33.6,-3.6,37.2,1129,140,52,26
Percina_nigrofasciata,-81.6018,33.7535,0.90309,16.9,14,721.8,33.5,0,33.5,1219,126,69,18
Percina_nigrofasciata,-81.6054,31.4272,0,16.1,14.1,733.9,33.1,-0.7,33.8,1204,128,79,14
Percina_nigrofasciata,-81.8887,32.1849,0.778151,18.9,13,640.1,33.6,3,30.6,1205,145,61,25
Percina_nigrofasciata,-82.6954,32.0266,0.477121,18.5,13.9,658,33.6,2.1,31.5,1138,128,55,24
Percina_nigrofasciata,-83.4515,30.7896,1.322219,19.5,13.1,603.2,33.2,4.2,29,1293,161,59,27
Percina_nigrofasciata,-83.4752,34.6534,1,14.3,13.2,702.4,30.1,-2.2,32.3,1593,172,107,13
Percina_nigrofasciata,-83.5016,32.2396,1.361728,18.4,13.3,678.1,33.6,2.1,31.5,1153,124,55,21
Percina_nigrofasciata,-83.6599,34.5423,1.342423,14.2,13.1,701.8,29.9,-2.2,32.1,1583,174,105,14
Percina_nigrofasciata,-83.6857,34.5134,1.079181,14.4,13,705.5,30.1,-2,32.1,1566,172,104,14
Percina_nigrofasciata,-83.7102,34.687,1.491362,14,13.5,701.6,29.9,-2.6,32.5,1641,179,106,14
Percina_nigrofasciata,-83.8216,34.4154,0.69897,14.8,12.8,713.5,30.6,-1.6,32.2,1500,167,99,15
Percina_nigrofasciata,-83.9924,32.0352,1.113943,18.4,13.2,668.6,33.2,2.1,31.1,1181,128,50,23
Percina_nigrofasciata,-83.9971,34.0629,0.778151,15.2,12.6,719.7,31,-1,32,1388,155,93,16
Percina_nigrofasciata,-84.0013,34.0607,1.146128,15.2,12.6,720.6,31,-1,32,1388,155,93,16
Percina_nigrofasciata,-84.0235,34.0715,1,15.3,12.6,717.6,31.1,-1,32.1,1381,154,92,15
Percina_nigrofasciata,-84.1727,32.7238,0.778151,17.6,13.8,682.8,33.1,0.9,32.2,1213,133,61,20
Percina_nigrofasciata,-84.353,34.0176,1.431364,15.2,12.6,732.9,31,-1.3,32.3,1366,152,88,16
Percina_nigrofasciata,-84.3833,34.0001,0.954243,15.3,12.6,735.6,31.1,-1.2,32.3,1357,151,87,16
Percina_nigrofasciata,-84.4433,33.954,1.20412,15.5,12.5,738.5,31.4,-0.9,32.3,1335,148,84,16
Percina_nigrofasciata,-84.4547,33.9857,0.778151,15.3,12.5,739.8,31.2,-1.1,32.3,1346,150,85,16
Percina_nigrofasciata,-84.4824,31.3507,1.612784,19.1,13.4,631.9,33.3,3.3,30,1317,147,56,23
Percina_nigrofasciata,-84.498,31.2041,0.30103,19.3,13.5,625.7,33.5,3.5,30,1335,149,58,23
Percina_nigrofasciata,-84.5327,33.8412,1.322219,15.8,12.5,739.1,31.6,-0.6,32.2,1322,147,80,17
Percina_nigrofasciata,-84.6316,33.8362,1.041393,15.7,12.7,739.3,31.6,-0.8,32.4,1326,148,80,17
Percina_nigrofasciata,-84.7366,31.0866,0,19.3,13.6,625.3,33.6,3.5,30.1,1360,148,61,22
Percina_nigrofasciata,-84.8327,32.6676,1.079181,17.3,13.3,690.9,32.6,0.9,31.7,1280,145,63,21
Percina_nigrofasciata,-84.901,32.9618,1.176091,16.8,13.7,692,32.4,0.1,32.3,1338,153,72,21
Percina_nigrofasciata,-84.9283,33.5296,1.556303,15.8,13.5,710.7,31.5,-0.9,32.4,1357,153,79,18
Percina_nigrofasciata,-85.8305,34.3343,0,15.3,13.4,756,31.8,-1.9,33.7,1417,164,77,19
Percina_nigrofasciata,-86.3536,32.1529,0.778151,18.1,12.8,687.6,33,2,31,1338,158,65,20
Percina_nigrofasciata,-86.5172,33.7932,0,15.9,13.2,745.8,32.2,-1.2,33.4,1430,165,77,19
Percina_nigrofasciata,-86.6028,33.6307,0.60206,16.1,13,739.4,32.2,-0.8,33,1426,164,77,19
Percina_nigrofasciata,-86.7594,33.3448,0.60206,16.8,13.2,727.5,32.8,-0.2,33,1424,161,76,18
Percina_nigrofasciata,-86.8064,33.3134,0.69897,16.8,13.2,725.7,32.9,-0.2,33.1,1430,162,76,18
Percina_nigrofasciata,-86.8247,33.2384,0,16.8,13.3,724.1,32.8,-0.2,33,1447,164,76,19
Percina_nigrofasciata,-86.838,33.1048,1.361728,16.9,13.5,713.4,32.8,-0.1,32.9,1457,167,75,20
Percina_nigrofasciata,-86.8883,33.469,0,16.6,12.9,738,32.7,-0.4,33.1,1425,158,78,17
Percina_nigrofasciata,-86.9292,33.3807,0.477121,16.5,13,733.8,32.6,-0.4,33,1452,162,79,18
Percina_nigrofasciata,-90.1695,30.4946,1.39794,19.1,12.6,617.2,33,3.7,29.3,1580,163,80,15
Percina_sciera,-81.2137,38.1376,0,12.2,13.2,812.3,29.6,-5.7,35.3,1115,126,75,15
Percina_sciera,-83.9296,35.8176,0,14.5,12.6,782.6,31.2,-2.7,33.9,1270,134,73,15
Percina_sciera,-84.5669,39.3795,0,11.5,12,906.3,30.2,-7.2,37.4,1030,113,64,17
Percina_sciera,-85.6739,38.8042,0,14.1,13.1,776.2,31.1,-3.3,34.4,1406,150,84,15
Percina_sciera,-86.4467,34.7493,0.477121,15.3,13.2,769.4,32,-2.1,34.1,1410,163,82,18
Percina_sciera,-86.5714,34.8381,0,15.1,13.1,773.1,31.8,-2.4,34.2,1419,164,85,18
Percina_sciera,-86.7922,38.6673,0,12.3,12.6,891.1,30.8,-6.4,37.2,1143,125,72,18
Percina_sciera,-86.9811,39.5517,0,11.3,11.9,934.2,30.2,-7.8,38,1070,121,60,21
Percina_sciera,-87.1217,38.8762,0,12.2,12.1,921.9,31,-6.8,37.8,1102,125,64,20
Percina_sciera,-87.3434,34.5598,0,15.6,13.2,771.6,32.3,-1.9,34.2,1433,163,85,18
Percina_sciera,-87.55,38.4903,0,9.7,10.9,991.4,29,-10.2,39.2,961,106,37,27
Percina_sciera,-89.2467,35.0326,0.477121,15.5,12.6,785.6,32.2,-2.1,34.3,1380,142,79,19
Percina_sciera,-89.5501,36.9334,0,14.1,11.9,903.8,32.6,-4.9,37.5,1212,131,75,17
Percina_sciera,-89.7301,36.8342,0,14.3,12,903.3,32.9,-4.7,37.6,1210,130,75,18
Percina_sciera,-90.0001,36.3167,0,14.8,12,882.8,33.2,-3.8,37,1238,132,74,18
Percina_sciera,-92.8932,30.6988,1.322219,19.2,12.4,651.1,33.5,3.2,30.3,1545,168,105,13
Percina_sciera,-94.7224,30.4613,0.60206,19.2,13,648.4,34.2,3.2,31,1325,142,88,15
Percina_sciera,-95.7778,30.8847,0.845098,19.6,12.8,693.9,35.5,2.9,32.6,1074,125,64,19
Percina_sciera,-96.4628,32.4265,0,18.5,12.9,776.4,35.7,0.4,35.3,943,128,46,28
Percina_sciera,-96.5197,32.1988,1,18.7,12.8,761.8,35.7,1.1,34.6,950,129,48,27
Percina_sciera,-96.7364,32.7071,0,18.7,12.3,788.7,35.6,0.7,34.9,921,130,49,30
Percina_sciera,-97.2892,32.7515,0.477121,18.6,12.3,796.1,35.6,0.5,35.1,840,119,45,31
